Operation, Gas, Fee (weis), Latency (ms), Blockchain
TransferByPartition, 62026, 62026558234, 23649.860708, holesky
TransferByPartition, 62026, 62026620260, 24077.080246, holesky
TransferByPartition, 62026, 62026620260, 11555.039137, holesky
TransferByPartition, 62026, 74502715978, 6659.619209, sepolia
TransferByPartition, 62026, 74521075674, 11355.872359, sepolia
TransferByPartition, 62026, 74511957852, 12776.676447, sepolia
TransferByPartition, 62026, 74508422370, 12073.612134, sepolia
TransferByPartition, 62026, 74495893118, 23171.314792, sepolia
TransferByPartition, 62026, 74499552652, 12815.30271, sepolia
TransferByPartition, 62026, 74486775296, 11646.74196, sepolia
TransferByPartition, 62026, 74484232230, 12694.314072, sepolia
TransferByPartition, 62026, 104761914, 48077.634553, sepolia
TransferByPartition, 62026, 107367006, 35196.942431, sepolia
TransferByPartition, 62026, 77581624592, 13370.043648, sepolia
TransferByPartition, 62026, 77582865112, 11650.90036, sepolia
TransferByPartition, 62026, 77587330984, 11006.038071, sepolia
TransferByPartition, 62026, 77593161428, 11877.640241, sepolia
TransferByPartition, 62026, 77595208286, 12076.708658, sepolia
TransferByPartition, 62026, 77596696910, 11754.784571, sepolia
TransferByPartition, 62026, 77599674158, 12199.147945, sepolia
TransferByPartition, 62026, 77601596964, 11784.706316, sepolia
TransferByPartition, 62026, 77609412240, 12379.781548, sepolia
TransferByPartition, 62026, 77611831254, 11979.068113, sepolia
TransferByPartition, 62026, 77611210994, 11824.626988, sepolia
TransferByPartition, 62026, 74521137700, 12180.266518, sepolia
TransferByPartition, 62026, 77608357798, 11934.529334, sepolia
TransferByPartition, 62026, 77603829900, 24104.18302, sepolia
TransferByPartition, 62026, 77608729954, 12286.167785, sepolia
TransferByPartition, 62026, 77611148968, 11574.651247, sepolia
TransferByPartition, 62026, 77613754060, 12272.412654, sepolia
TransferByPartition, 62026, 77615862944, 13225.368091, sepolia
TransferByPartition, 62026, 77624174428, 11146.252593, sepolia
TransferByPartition, 62026, 77626655468, 11601.894267, sepolia
TransferByPartition, 62026, 77631989704, 12205.038229, sepolia
TransferByPartition, 62026, 77633602380, 11642.76995, sepolia
TransferByPartition, 62026, 77642286020, 12546.607601, sepolia
TransferByPartition, 62026, 77647558230, 12674.959605, sepolia
TransferByPartition, 62026, 74553143116, 10824.383525, sepolia
TransferByPartition, 62026, 74560772314, 12262.615331, sepolia
TransferByPartition, 62026, 74556244416, 12119.75067, sepolia
TransferByPartition, 62026, 74546320256, 11457.053156, sepolia
TransferByPartition, 62026, 124548208, 48849.043851, sepolia
TransferByPartition, 62026, 13750295836, 11182.873136, sepolia
TransferByPartition, 62026, 118593712, 24872.197567, sepolia
TransferByPartition, 62026, 77618654114, 23180.575259, sepolia
TransferByPartition, 62026, 77627585858, 11768.63948, sepolia
TransferByPartition, 62026, 77637447992, 12637.724899, sepolia
TransferByPartition, 62026, 77629694742, 23629.940236, sepolia
TransferByPartition, 62026, 74569207850, 13901.448975, sepolia
TransferByPartition, 62026, 77643898696, 11341.608506, sepolia
TransferByPartition, 62026, 77650659530, 11092.547466, sepolia
TransferByPartition, 62026, 77657420364, 12197.353826, sepolia
TransferByPartition, 62026, 77661390028, 11361.418148, sepolia
TransferByPartition, 62026, 77673361046, 12219.666176, sepolia
TransferByPartition, 62026, 77677888944, 12009.503135, sepolia
TransferByPartition, 62026, 77682292790, 12010.896346, sepolia
TransferByPartition, 62026, 74622364132, 12672.255706, sepolia
TransferByPartition, 62026, 74629186992, 11052.887343, sepolia
TransferByPartition, 62026, 77719136234, 12234.341646, sepolia
TransferByPartition, 62026, 77729804706, 13055.433814, sepolia
TransferByPartition, 62026, 77744380816, 11003.127702, sepolia
TransferByPartition, 62026, 77754925236, 13254.446732, sepolia
TransferByPartition, 62026, 77763422798, 10714.292174, sepolia
TransferByPartition, 62026, 77780666026, 11607.153088, sepolia
TransferByPartition, 62026, 77788729406, 13921.583602, sepolia
TransferByPartition, 62026, 77812671442, 10941.184073, sepolia
TransferByPartition, 62026, 77822161420, 11892.219161, sepolia
TransferByPartition, 62026, 77836861582, 11661.688927, sepolia
TransferByPartition, 62026, 77866137854, 13016.555988, sepolia
TransferByPartition, 62026, 77898701504, 11289.17324, sepolia
TransferByPartition, 62026, 77911540886, 11983.866721, sepolia
TransferByPartition, 62026, 77953346410, 11916.537384, sepolia
TransferByPartition, 62026, 77965007298, 11882.124137, sepolia
TransferByPartition, 62026, 77982436604, 11769.078204, sepolia
TransferByPartition, 62026, 78028770026, 13325.455323, sepolia
TransferByPartition, 62026, 78070885680, 11254.580057, sepolia
TransferByPartition, 62026, 78100037900, 11569.713607, sepolia
TransferByPartition, 62026, 78149100466, 13274.786872, sepolia
TransferByPartition, 62026, 78211374570, 11452.97181, sepolia
TransferByPartition, 62026, 78254854796, 11280.598904, sepolia
TransferByPartition, 62026, 78279231014, 11749.518269, sepolia
TransferByPartition, 62026, 78358686320, 12248.210621, sepolia
TransferByPartition, 62026, 78390629710, 11662.465831, sepolia
TransferByPartition, 62026, 78415129980, 12086.153258, sepolia
TransferByPartition, 62026, 78429271908, 11973.277066999999, sepolia
TransferByPartition, 62026, 78448313890, 11743.313478, sepolia
TransferByPartition, 62026, 78527769196, 12239.70677, sepolia
TransferByPartition, 62026, 78634764046, 12101.494166, sepolia
TransferByPartition, 62026, 78750566588, 11889.908141, sepolia
TransferByPartition, 62026, 78788774604, 11683.147109, sepolia
TransferByPartition, 62026, 78826734516, 12569.789989, sepolia
TransferByPartition, 62026, 78853467722, 11872.340375, sepolia
TransferByPartition, 62026, 78886155424, 12315.712963, sepolia
TransferByPartition, 62026, 78950042204, 12047.327899, sepolia
TransferByPartition, 62026, 79086003196, 12291.406892, sepolia
TransferByPartition, 62026, 79245720146, 11626.789248000001, sepolia
TransferByPartition, 62026, 79290316840, 11897.21557, sepolia
TransferByPartition, 62026, 79369958224, 11715.526402, sepolia
TransferByPartition, 62026, 76757919312, 13223.514955, sepolia
TransferByPartition, 62026, 79653727174, 10962.588268, sepolia
TransferByPartition, 62026, 79711845536, 12379.279984, sepolia
TransferByPartition, 62026, 79931851758, 12599.42741, sepolia
TransferByPartition, 62026, 80000514540, 11583.756788, sepolia
